id,lat_lng,latlng,geocode_data,city,country
4599,"{u'lat': 42.587915, u'lng': -72.5994104}","42.587915,-72.5994104",,,
4600,"{u'lat': 43.9140162, u'lng': -69.966996}","43.9140162,-69.966996",,,
4601,"{u'lat': 23.885942, u'lng': 45.079162}","23.885942,45.079162",,,
4602,"{u'lat': 38.5349934, u'lng': -121.453555}","38.5349934,-121.453555",,,
4603,"{u'lat': 44.041066, u'lng': -92.461528}","44.041066,-92.461528",,,
4604,"{u'lat': 30.267153, u'lng': -97.7430608}","30.267153,-97.7430608",,,
4605,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4606,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
4607,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4608,"{u'lat': 41.0954495, u'lng': -81.5887577}","41.0954495,-81.5887577",,,
4609,"{u'lat': -33.9248685, u'lng': 18.4240553}","-33.9248685,18.4240553",,,
4610,"{u'lat': -37.8136276, u'lng': 144.9630576}","-37.8136276,144.9630576",,,
4611,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
4612,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4613,"{u'lat': 30.5788055, u'lng': -97.8530686}","30.5788055,-97.8530686",,,
4614,"{u'lat': 37.7396513, u'lng': -121.4252227}","37.7396513,-121.4252227",,,
4615,"{u'lat': 42.3736158, u'lng': -71.10973349999999}","42.3736158,-71.1097335",,,
4616,"{u'lat': 28.7030519, u'lng': -81.3384011}","28.7030519,-81.3384011",,,
4617,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
4618,"{u'lat': 34.0753762, u'lng': -84.2940899}","34.0753762,-84.2940899",,,
4619,"{u'lat': 11.0016743, u'lng': 76.96860649999999}","11.0016743,76.9686065",,,
4620,"{u'lat': -33.8688197, u'lng': 151.2092955}","-33.8688197,151.2092955",,,
4621,"{u'lat': 30.274084, u'lng': 120.15507}","30.274084,120.15507",,,
4622,"{u'lat': 39.9525839, u'lng': -75.1652215}","39.9525839,-75.1652215",,,
4623,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4624,"{u'lat': 51.881893, u'lng': 4.454885}","51.881893,4.454885",,,
4625,"{u'lat': 41.7791355, u'lng': -72.69889719999999}","41.7791355,-72.6988972",,,
4626,"{u'lat': 25.354826, u'lng': 51.183884}","25.354826,51.183884",,,
4627,"{u'lat': 40.5773266, u'lng': -74.2282005}","40.5773266,-74.2282005",,,
4628,"{u'lat': 39.7390721, u'lng': -75.5397878}","39.7390721,-75.5397878",,,
4629,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
4630,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
4631,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4632,"{u'lat': 38.9086635, u'lng': -77.0433177}","38.9086635,-77.0433177",,,
4633,"{u'lat': 40.8509333, u'lng': -73.9701381}","40.8509333,-73.9701381",,,
4634,"{u'lat': 34.0838307, u'lng': -84.2946273}","34.0838307,-84.2946273",,,
4635,"{u'lat': 12.9715987, u'lng': 77.5945627}","12.9715987,77.5945627",,,
4636,{},,,,
4637,"{u'lat': 38.8048355, u'lng': -77.0469214}","38.8048355,-77.0469214",,,
4638,"{u'lat': 40.7127753, u'lng': -74.0059728}","40.7127753,-74.0059728",,,
4639,"{u'lat': 36.1641683, u'lng': -86.7814932}","36.1641683,-86.7814932",,,
4640,"{u'lat': 43.0481221, u'lng': -76.14742439999999}","43.0481221,-76.1474244",,,
4641,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4642,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4643,"{u'lat': 40.7127753, u'lng': -74.0059728}","40.7127753,-74.0059728",,,
4644,"{u'lat': 38.8791783, u'lng': -99.3267702}","38.8791783,-99.3267702",,,
4645,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4646,"{u'lat': 40.7127753, u'lng': -74.0059728}","40.7127753,-74.0059728",,,
4647,"{u'lat': -27.4697707, u'lng': 153.0251235}","-27.4697707,153.0251235",,,
4648,"{u'lat': 23.885942, u'lng': 45.079162}","23.885942,45.079162",,,
4649,"{u'lat': 33.2670725, u'lng': -93.239334}","33.2670725,-93.239334",,,
4650,"{u'lat': 32.7515791, u'lng': -96.6295999}","32.7515791,-96.6295999",,,
4651,"{u'lat': 41.0954495, u'lng': -81.5887577}","41.0954495,-81.5887577",,,
4652,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4653,"{u'lat': 31.259822, u'lng': 121.525727}","31.259822,121.525727",,,
4654,"{u'lat': 26.6800228, u'lng': -80.054378}","26.6800228,-80.054378",,,
4655,"{u'lat': 39.9567548, u'lng': -86.01335}","39.9567548,-86.01335",,,
4656,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
4657,"{u'lat': 30.0799405, u'lng': -95.41716009999999}","30.0799405,-95.4171601",,,
4658,"{u'lat': 14.6090537, u'lng': 121.0222565}","14.6090537,121.0222565",,,
4659,"{u'lat': 42.2586342, u'lng': -87.840625}","42.2586342,-87.840625",,,
4660,"{u'lat': 43.6121087, u'lng': -116.3915131}","43.6121087,-116.3915131",,,
4661,"{u'lat': 10.2968562, u'lng': 123.8886774}","10.2968562,123.8886774",,,
4662,"{u'lat': 37.09024, u'lng': -95.712891}","37.09024,-95.712891",,,
4663,"{u'lat': 34.0259216, u'lng': -118.7797571}","34.0259216,-118.7797571",,,
4664,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
4665,"{u'lat': 32.7515791, u'lng': -96.6295999}","32.7515791,-96.6295999",,,
4666,"{u'lat': -27.88, u'lng': 153.2861}","-27.88,153.2861",,,
4667,"{u'lat': 39.9491834, u'lng': -75.1647772}","39.9491834,-75.1647772",,,
4668,"{u'lat': 48.7895433, u'lng': 9.183778}","48.7895433,9.183778",,,
4669,"{u'lat': 40.7127753, u'lng': -74.0059728}","40.7127753,-74.0059728",,,
4670,"{u'lat': 43.018746, u'lng': -87.9472679}","43.018746,-87.9472679",,,
4671,"{u'lat': 51.5073509, u'lng': -0.1277583}","51.5073509,-0.1277583",,,
4672,"{u'lat': -33.9248685, u'lng': 18.4240553}","-33.9248685,18.4240553",,,
4673,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
4674,"{u'lat': 40.6781784, u'lng': -73.9441579}","40.6781784,-73.9441579",,,
4675,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4676,"{u'lat': 39.9611755, u'lng': -82.99879419999999}","39.9611755,-82.9987942",,,
4677,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4678,"{u'lat': 43.0481221, u'lng': -76.14742439999999}","43.0481221,-76.1474244",,,
4679,{},,,,
4680,"{u'lat': 43.7291825, u'lng': -79.4030832}","43.7291825,-79.4030832",,,
4681,"{u'lat': 38.8338816, u'lng': -104.8213634}","38.8338816,-104.8213634",,,
4682,"{u'lat': 27.7518284, u'lng': -82.6267345}","27.7518284,-82.6267345",,,
4683,"{u'lat': 51.5073509, u'lng': -0.1277583}","51.5073509,-0.1277583",,,
4684,"{u'lat': 42.3329495, u'lng': -83.0423977}","42.3329495,-83.0423977",,,
4685,"{u'lat': 32.2217429, u'lng': -110.926479}","32.2217429,-110.926479",,,
4686,"{u'lat': 43.0730517, u'lng': -89.4012302}","43.0730517,-89.4012302",,,
4687,"{u'lat': 1.373333, u'lng': 32.290275}","1.373333,32.290275",,,
4688,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4689,"{u'lat': 49.895136, u'lng': -97.13837439999999}","49.895136,-97.1383744",,,
4690,"{u'lat': 39.6198067, u'lng': -76.6290149}","39.6198067,-76.6290149",,,
4691,"{u'lat': 1.352083, u'lng': 103.819836}","1.352083,103.819836",,,
4692,"{u'lat': 41.799217, u'lng': -85.41914820000001}","41.799217,-85.4191482",,,
4693,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
4694,"{u'lat': -37.8136276, u'lng': 144.9630576}","-37.8136276,144.9630576",,,
4695,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4696,"{u'lat': 32.8370727, u'lng': -97.08195409999999}","32.8370727,-97.0819541",,,
4697,"{u'lat': 43.450301, u'lng': -80.48319169999999}","43.450301,-80.4831917",,,
4698,"{u'lat': 56.071741, u'lng': -3.452151}","56.071741,-3.452151",,,
4699,"{u'lat': 35.613757, u'lng': -77.3543363}","35.613757,-77.3543363",,,
4700,"{u'lat': 42.8142432, u'lng': -73.9395687}","42.8142432,-73.9395687",,,
4701,"{u'lat': -26.2041028, u'lng': 28.0473051}","-26.2041028,28.0473051",,,
4702,"{u'lat': 32.8386622, u'lng': -83.651511}","32.8386622,-83.651511",,,
4703,"{u'lat': 52.48624299999999, u'lng': -1.890401}","52.486243,-1.890401",,,
4704,"{u'lat': 28.4594965, u'lng': 77.0266383}","28.4594965,77.0266383",,,
4705,"{u'lat': 27.8005828, u'lng': -97.39638099999999}","27.8005828,-97.396381",,,
4706,"{u'lat': 38.9086635, u'lng': -77.0433177}","38.9086635,-77.0433177",,,
4707,"{u'lat': 40.7127753, u'lng': -74.0059728}","40.7127753,-74.0059728",,,
4708,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4709,"{u'lat': 23.885942, u'lng': 45.079162}","23.885942,45.079162",,,
4710,"{u'lat': 35.937496, u'lng': 14.375416}","35.937496,14.375416",,,
4711,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4712,"{u'lat': 47.497912, u'lng': 19.040235}","47.497912,19.040235",,,
4713,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4714,"{u'lat': 39.3213629, u'lng': -76.6280361}","39.3213629,-76.6280361",,,
4715,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4716,"{u'lat': 32.7515791, u'lng': -96.6295999}","32.7515791,-96.6295999",,,
4717,"{u'lat': 39.9525839, u'lng': -75.1652215}","39.9525839,-75.1652215",,,
4718,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4719,"{u'lat': 37.3382082, u'lng': -121.8863286}","37.3382082,-121.8863286",,,
4720,"{u'lat': -13.133897, u'lng': 27.849332}","-13.133897,27.849332",,,
4721,"{u'lat': 47.1717649, u'lng': -122.518458}","47.1717649,-122.518458",,,
4722,"{u'lat': 28.4135081, u'lng': -81.3728112}","28.4135081,-81.3728112",,,
4723,"{u'lat': 40.503491, u'lng': -78.0174141}","40.503491,-78.0174141",,,
4724,"{u'lat': 29.7604267, u'lng': -95.3698028}","29.7604267,-95.3698028",,,
4725,"{u'lat': 25.354826, u'lng': 51.183884}","25.354826,51.183884",,,
4726,"{u'lat': 37.3382082, u'lng': -121.8863286}","37.3382082,-121.8863286",,,
4727,"{u'lat': 39.1457253, u'lng': -121.5913547}","39.1457253,-121.5913547",,,
4728,"{u'lat': 34.1397292, u'lng': -118.0353449}","34.1397292,-118.0353449",,,
4729,"{u'lat': 37.88687, u'lng': -122.2977475}","37.88687,-122.2977475",,,
4730,"{u'lat': 49.2741474, u'lng': -123.1334602}","49.2741474,-123.1334602",,,
4731,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
4732,"{u'lat': 48.379433, u'lng': 31.1655799}","48.379433,31.1655799",,,
4733,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
4734,"{u'lat': 38.6270025, u'lng': -90.19940419999999}","38.6270025,-90.1994042",,,
4735,"{u'lat': 29.74129, u'lng': -95.440033}","29.74129,-95.440033",,,
4736,"{u'lat': 39.8441578, u'lng': -86.12018259999999}","39.8441578,-86.1201826",,,
4737,"{u'lat': -26.2041028, u'lng': 28.0473051}","-26.2041028,28.0473051",,,
4738,"{u'lat': 36.8822549, u'lng': -97.0533717}","36.8822549,-97.0533717",,,
4739,"{u'lat': 25.354826, u'lng': 51.183884}","25.354826,51.183884",,,
4740,"{u'lat': 44.38357630000001, u'lng': -89.8173465}","44.3835763,-89.8173465",,,
4741,"{u'lat': 42.4736959, u'lng': -73.1662138}","42.4736959,-73.1662138",,,
4742,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4743,"{u'lat': 44.948999, u'lng': -93.0914962}","44.948999,-93.0914962",,,
4744,"{u'lat': 40.4258686, u'lng': -86.90806549999999}","40.4258686,-86.9080655",,,
4745,"{u'lat': 28.0894599, u'lng': -80.5656079}","28.0894599,-80.5656079",,,
4746,"{u'lat': 29.74129, u'lng': -95.440033}","29.74129,-95.440033",,,
4747,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4748,{},,,,
4749,"{u'lat': 1.373333, u'lng': 32.290275}","1.373333,32.290275",,,
4750,"{u'lat': 34.731295, u'lng': -86.5907441}","34.731295,-86.5907441",,,
4751,"{u'lat': 42.331427, u'lng': -83.0457538}","42.331427,-83.0457538",,,
4752,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4753,"{u'lat': 27.387666, u'lng': -80.30987689999999}","27.387666,-80.3098769",,,
4754,"{u'lat': 34.0838307, u'lng': -84.2946273}","34.0838307,-84.2946273",,,
4755,"{u'lat': 41.8781136, u'lng': -87.6297982}","41.8781136,-87.6297982",,,
4756,"{u'lat': 30.375321, u'lng': 69.34511599999999}","30.375321,69.345116",,,
4757,"{u'lat': 32.8514845, u'lng': -116.9385756}","32.8514845,-116.9385756",,,
4758,"{u'lat': 45.5167896, u'lng': -122.6415296}","45.5167896,-122.6415296",,,
4759,"{u'lat': -33.8688197, u'lng': 151.2092955}","-33.8688197,151.2092955",,,
4760,"{u'lat': 56.130366, u'lng': -106.346771}","56.130366,-106.346771",,,
4761,"{u'lat': 36.1641683, u'lng': -86.7814932}","36.1641683,-86.7814932",,,
4762,"{u'lat': 39.132924, u'lng': -121.634103}","39.132924,-121.634103",,,
4763,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
4764,"{u'lat': 44.948999, u'lng': -93.0914962}","44.948999,-93.0914962",,,
4765,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
4766,"{u'lat': 40.6350668, u'lng': -80.22811589999999}","40.6350668,-80.2281159",,,
4767,"{u'lat': 40.7551232, u'lng': -73.9813453}","40.7551232,-73.9813453",,,
4768,"{u'lat': 51.5073509, u'lng': -0.1277583}","51.5073509,-0.1277583",,,
4769,"{u'lat': 40.7598227, u'lng': -74.417097}","40.7598227,-74.417097",,,
4770,"{u'lat': 39.9491834, u'lng': -75.1647772}","39.9491834,-75.1647772",,,
4771,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
4772,"{u'lat': 32.427908, u'lng': 53.688046}","32.427908,53.688046",,,
4773,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
4774,"{u'lat': 38.9071923, u'lng': -77.0368707}","38.9071923,-77.0368707",,,
4775,"{u'lat': 51.5073509, u'lng': -0.1277583}","51.5073509,-0.1277583",,,
4776,"{u'lat': 40.7127753, u'lng': -74.0059728}","40.7127753,-74.0059728",,,
4777,"{u'lat': 22.396428, u'lng': 114.109497}","22.396428,114.109497",,,
4778,"{u'lat': 40.1261743, u'lng': -82.92906959999999}","40.1261743,-82.9290696",,,
4779,"{u'lat': 30.274084, u'lng': 120.15507}","30.274084,120.15507",,,
4780,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
4781,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4782,"{u'lat': 28.5359025, u'lng': 77.3920128}","28.5359025,77.3920128",,,
4783,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4784,"{u'lat': 39.9491834, u'lng': -75.1647772}","39.9491834,-75.1647772",,,
4785,"{u'lat': 42.3329495, u'lng': -83.0423977}","42.3329495,-83.0423977",,,
4786,"{u'lat': 33.9191799, u'lng': -118.4164652}","33.9191799,-118.4164652",,,
4787,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
4788,"{u'lat': 39.1222138, u'lng': -104.917204}","39.1222138,-104.917204",,,
4789,"{u'lat': 46.2856907, u'lng': -119.2844621}","46.2856907,-119.2844621",,,
4790,"{u'lat': 50.06465009999999, u'lng': 19.9449799}","50.0646501,19.9449799",,,
4791,"{u'lat': 31.2279759, u'lng': -85.4266619}","31.2279759,-85.4266619",,,
4792,"{u'lat': 38.9695545, u'lng': -77.3860976}","38.9695545,-77.3860976",,,
4793,"{u'lat': 37.3541079, u'lng': -121.9552356}","37.3541079,-121.9552356",,,
4794,"{u'lat': 28.5383355, u'lng': -81.3792365}","28.5383355,-81.3792365",,,
4795,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
4796,"{u'lat': 38.0293059, u'lng': -78.47667810000002}","38.0293059,-78.4766781",,,
4797,"{u'lat': 37.2705081, u'lng': -79.95657039999999}","37.2705081,-79.9565704",,,
4798,"{u'lat': 34.0838307, u'lng': -84.2946273}","34.0838307,-84.2946273",,,
4799,"{u'lat': 34.0194543, u'lng': -118.4911912}","34.0194543,-118.4911912",,,
4800,"{u'lat': 37.4418834, u'lng': -122.1430195}","37.4418834,-122.1430195",,,
4801,"{u'lat': 33.9533487, u'lng': -117.3961564}","33.9533487,-117.3961564",,,
4802,"{u'lat': 37.36883, u'lng': -122.0363496}","37.36883,-122.0363496",,,
4803,"{u'lat': 41.2709274, u'lng': -73.7776336}","41.2709274,-73.7776336",,,
4804,"{u'lat': 26.0989338, u'lng': -80.1343585}","26.0989338,-80.1343585",,,
4805,"{u'lat': 30.442344, u'lng': -97.769885}","30.442344,-97.769885",,,
4806,"{u'lat': 37.3229978, u'lng': -122.0321823}","37.3229978,-122.0321823",,,
4807,"{u'lat': 26.0989338, u'lng': -80.1343585}","26.0989338,-80.1343585",,,
4808,"{u'lat': 39.9525839, u'lng': -75.1652215}","39.9525839,-75.1652215",,,
4809,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4810,"{u'lat': -34.9284989, u'lng': 138.6007456}","-34.9284989,138.6007456",,,
4811,"{u'lat': 40.7245157, u'lng': -73.9978552}","40.7245157,-73.9978552",,,
4812,"{u'lat': 42.4439614, u'lng': -76.5018807}","42.4439614,-76.5018807",,,
4813,"{u'lat': 40.5187154, u'lng': -74.4120953}","40.5187154,-74.4120953",,,
4814,"{u'lat': 26.0989338, u'lng': -80.1343585}","26.0989338,-80.1343585",,,
4815,"{u'lat': 47.6101497, u'lng': -122.2015159}","47.6101497,-122.2015159",,,
4816,"{u'lat': 1.352083, u'lng': 103.819836}","1.352083,103.819836",,,
4817,"{u'lat': 37.7749295, u'lng': -122.4194155}","37.7749295,-122.4194155",,,
4818,"{u'lat': 48.2081743, u'lng': 16.3738189}","48.2081743,16.3738189",,,
4819,"{u'lat': 47.6101497, u'lng': -122.2015159}","47.6101497,-122.2015159",,,
4820,"{u'lat': 48.7519112, u'lng': -122.4786854}","48.7519112,-122.4786854",,,
4821,"{u'lat': 47.712481, u'lng': -122.158285}","47.712481,-122.158285",,,
4822,"{u'lat': 39.768403, u'lng': -86.158068}","39.768403,-86.158068",,,
4823,"{u'lat': 47.712481, u'lng': -122.158285}","47.712481,-122.158285",,,
4824,"{u'lat': 28.338333, u'lng': 77.6077865}","28.338333,77.6077865",,,
4825,"{u'lat': 39.0565019, u'lng': -84.5445745}","39.0565019,-84.5445745",,,
4826,"{u'lat': 37.7749295, u'lng': -122.4194155}","37.7749295,-122.4194155",,,
4827,"{u'lat': 30.442344, u'lng': -97.769885}","30.442344,-97.769885",,,
4828,"{u'lat': 37.3058839, u'lng': -89.51814759999999}","37.3058839,-89.5181476",,,
4829,"{u'lat': 41.8437578, u'lng': -71.4174816}","41.8437578,-71.4174816",,,
4830,"{u'lat': 34.1425078, u'lng': -118.255075}","34.1425078,-118.255075",,,
4831,"{u'lat': 47.712481, u'lng': -122.158285}","47.712481,-122.158285",,,
4832,"{u'lat': 42.08407649999999, u'lng': -72.5446608}","42.0840765,-72.5446608",,,
4833,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4834,"{u'lat': 37.3860517, u'lng': -122.0838511}","37.3860517,-122.0838511",,,
4835,"{u'lat': 41.8437578, u'lng': -71.4174816}","41.8437578,-71.4174816",,,
4836,"{u'lat': 47.712481, u'lng': -122.158285}","47.712481,-122.158285",,,
4837,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
4838,"{u'lat': 51.5073509, u'lng': -0.1277583}","51.5073509,-0.1277583",,,
4839,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4840,"{u'lat': 48.8665811, u'lng': 2.3578375}","48.8665811,2.3578375",,,
4841,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4842,"{u'lat': 42.8142432, u'lng': -73.9395687}","42.8142432,-73.9395687",,,
4843,"{u'lat': 39.9525839, u'lng': -75.1652215}","39.9525839,-75.1652215",,,
4844,"{u'lat': 32.8514845, u'lng': -116.9385756}","32.8514845,-116.9385756",,,
4845,"{u'lat': 50.0755381, u'lng': 14.4378005}","50.0755381,14.4378005",,,
4846,"{u'lat': 51.7380664, u'lng': 7.160137199999999}","51.7380664,7.1601372",,,
4847,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4848,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
4849,"{u'lat': 43.604652, u'lng': 1.444209}","43.604652,1.444209",,,
4850,"{u'lat': 40.4258686, u'lng': -86.90806549999999}","40.4258686,-86.9080655",,,
4851,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4852,"{u'lat': 52.2603112, u'lng': 10.5151724}","52.2603112,10.5151724",,,
4853,"{u'lat': 40.7127753, u'lng': -74.0059728}","40.7127753,-74.0059728",,,
4854,"{u'lat': 39.977763, u'lng': -105.1319296}","39.977763,-105.1319296",,,
4855,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4856,"{u'lat': 42.3329495, u'lng': -83.0423977}","42.3329495,-83.0423977",,,
4857,"{u'lat': 42.3473129, u'lng': -71.0782651}","42.3473129,-71.0782651",,,
4858,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4859,"{u'lat': 39.9525839, u'lng': -75.1652215}","39.9525839,-75.1652215",,,
4860,"{u'lat': 40.4258686, u'lng': -86.90806549999999}","40.4258686,-86.9080655",,,
4861,"{u'lat': 29.7604267, u'lng': -95.3698028}","29.7604267,-95.3698028",,,
4862,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4863,"{u'lat': 33.854721, u'lng': 35.862285}","33.854721,35.862285",,,
4864,"{u'lat': 34.0522342, u'lng': -118.2436849}","34.0522342,-118.2436849",,,
4865,"{u'lat': 41.8177639, u'lng': -87.726916}","41.8177639,-87.726916",,,
4866,"{u'lat': -33.8688197, u'lng': 151.2092955}","-33.8688197,151.2092955",,,
4867,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4868,"{u'lat': 39.9491834, u'lng': -75.1647772}","39.9491834,-75.1647772",,,
4869,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4870,"{u'lat': 40.7299793, u'lng': -74.271992}","40.7299793,-74.271992",,,
4871,"{u'lat': 37.8271784, u'lng': -122.2913078}","37.8271784,-122.2913078",,,
4872,"{u'lat': 51.375801, u'lng': -2.3599039}","51.375801,-2.3599039",,,
4873,"{u'lat': 40.4362685, u'lng': -79.8704994}","40.4362685,-79.8704994",,,
4874,"{u'lat': 37.36883, u'lng': -122.0363496}","37.36883,-122.0363496",,,
4875,"{u'lat': 56.130366, u'lng': -106.346771}","56.130366,-106.346771",,,
4876,"{u'lat': 39.9356016, u'lng': -91.4098726}","39.9356016,-91.4098726",,,
4877,"{u'lat': 43.0389025, u'lng': -87.9064736}","43.0389025,-87.9064736",,,
